No,Time (s),Temperature (C),Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
5936.708,29.0,+0.00213053,+0.00319579,+0.00106526,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.709,29.0,+0.00213053,+0.00639159,+0.00319579,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.710,29.0,+0.00213053,+0.00639159,+0.00639159,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.711,29.0,+0.00106526,+0.00426106,+0.00745685,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.712,29.0,+0.00106526,+0.00000000,+0.00426106,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.713,29.0,+0.00106526,-0.00639159,+0.00426106,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.714,29.0,-0.00106526,-0.00532632,-0.00213053,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.715,29.0,+0.00000000,-0.00213053,-0.00319579,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.716,29.0,-0.00319579,+0.00213053,-0.00639159,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.717,29.0,+0.00000000,+0.00000000,-0.00532632,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.718,29.0,+0.00106526,+0.00106526,-0.00426106,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.719,29.0,+0.00745685,+0.00106526,-0.00319579,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.720,29.0,+0.00319579,+0.00426106,+0.00106526,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.722,29.0,+0.00106526,+0.00426106,+0.00532632,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.723,29.0,-0.00213053,+0.00745685,+0.00745685,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.724,29.0,+0.00000000,+0.00426106,+0.01065264,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.725,29.0,-0.00106526,+0.00319579,+0.00745685,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.726,29.0,-0.00426106,+0.00000000,+0.00319579,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.727,29.0,-0.00532632,-0.00106526,-0.00532632,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.728,29.0,-0.00852212,-0.00532632,-0.00958738,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.729,29.0,-0.00639159,-0.00745685,-0.00852212,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.729,29.0,-0.00426106,-0.00532632,-0.00639159,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.730,29.0,-0.00106526,+0.00000000,-0.00319579,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.731,29.0,-0.00426106,+0.00319579,-0.00319579,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.732,29.0,-0.00958738,+0.00639159,-0.00532632,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.733,29.0,-0.00958738,+0.00319579,-0.00319579,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.734,29.0,-0.00213053,+0.00213053,+0.00319579,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.736,29.0,-0.00426106,+0.00106526,+0.00106526,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.737,29.0,-0.00745685,+0.00106526,-0.00532632,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.739,29.0,-0.00532632,+0.00639159,-0.00426106,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.740,29.0,+0.00000000,+0.00532632,+0.00106526,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
5936.742,29.0,+0.00532632,-0.00213053,+0.00106526,-0.03830859,+0.13408008,-10.05600643,-0.60900003,-1.89750004,+1.54499996
