No,Time (s),Temperature (C),Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
6146.676,29.0,+0.01065264,+0.00639159,-0.00106526,-0.05746289,+0.15323438,-10.17093182,-0.57900000,-1.50750005,+1.52999997
6146.677,29.0,+0.00639159,+0.00106526,+0.00106526,-0.05746289,+0.12450293,-10.16135502,-0.57900000,-1.50750005,+1.52999997
6146.678,29.0,+0.00106526,-0.00213053,-0.00213053,-0.05746289,+0.12450293,-10.16135502,-0.57900000,-1.50750005,+1.52999997
6146.679,29.0,-0.00106526,+0.00319579,+0.00000000,-0.04788574,+0.16281153,-10.20923996,-0.57900000,-1.50750005,+1.52999997
6146.680,29.0,-0.00213053,+0.00745685,-0.00106526,+0.00000000,+0.02873145,-10.08473778,-0.57900000,-1.50750005,+1.52999997
6146.681,29.0,-0.00213053,+0.00958738,+0.00000000,-0.04788574,+0.17238867,-10.05600643,-0.57900000,-1.50750005,+1.52999997
6146.682,29.0,-0.00426106,+0.00639159,-0.00213053,-0.06704004,+0.15323438,-10.08473778,-0.57900000,-1.50750005,+1.52999997
6146.683,29.0,-0.00213053,+0.00745685,-0.00213053,-0.06704004,+0.15323438,-10.08473778,-0.57900000,-1.50750005,+1.52999997
6146.684,29.0,-0.00213053,+0.00639159,-0.00213053,-0.03830859,+0.16281153,-10.17093182,-0.57900000,-1.50300002,+1.53299999
6146.685,29.0,-0.00213053,+0.00745685,-0.00213053,-0.05746289,+0.14365722,-10.15177727,-0.57900000,-1.50300002,+1.53299999
6146.686,29.0,+0.00106526,+0.00213053,-0.00213053,-0.03830859,+0.07661719,-10.19008636,-0.57900000,-1.50300002,+1.53299999
6146.687,29.0,+0.00106526,+0.00213053,-0.00213053,-0.05746289,+0.07661719,-10.20923996,-0.57900000,-1.50300002,+1.53299999
6146.688,29.0,+0.00426106,+0.00426106,+0.00106526,-0.05746289,+0.07661719,-10.20923996,-0.57900000,-1.50300002,+1.53299999
6146.689,29.0,+0.00532632,+0.00319579,+0.00319579,-0.05746289,+0.07661719,-10.20923996,-0.57900000,-1.50300002,+1.53299999
6146.690,29.0,+0.00106526,+0.00319579,+0.00106526,-0.05746289,+0.07661719,-10.20923996,-0.57900000,-1.50300002,+1.53299999
6146.691,29.0,-0.00426106,-0.00106526,-0.00319579,-0.02873145,+0.08619434,-10.22839546,-0.57900000,-1.50300002,+1.53299999
6146.692,29.0,-0.00426106,+0.00213053,-0.00426106,-0.00957715,+0.07661719,-10.18050861,-0.57900000,-1.50300002,+1.53299999
6146.693,29.0,+0.00106526,+0.00426106,-0.00213053,+0.00000000,+0.13408008,-10.19966316,-0.57900000,-1.50300002,+1.53299999
6146.694,29.0,+0.00532632,+0.00639159,+0.00319579,-0.00957715,+0.03830859,-10.19008636,-0.57300001,-1.49849999,+1.54200006
6146.695,29.0,+0.00319579,+0.00426106,+0.00426106,-0.00957715,+0.03830859,-10.19008636,-0.57300001,-1.49849999,+1.54200006
6146.696,29.0,-0.00532632,-0.00319579,+0.00106526,-0.02873145,+0.08619434,-10.18050861,-0.57300001,-1.49849999,+1.54200006
6146.697,29.0,-0.00532632,-0.00319579,+0.00106526,-0.02873145,+0.08619434,-10.18050861,-0.57300001,-1.49849999,+1.54200006
6146.698,29.0,+0.00000000,-0.00319579,-0.00745685,-0.10534863,+0.05746289,-10.26670361,-0.57300001,-1.49849999,+1.54200006
6146.699,29.0,+0.00000000,-0.00319579,-0.00745685,-0.10534863,+0.05746289,-10.26670361,-0.57300001,-1.49849999,+1.54200006
6146.700,29.0,+0.00213053,+0.00000000,-0.00532632,-0.07661719,+0.12450293,-10.17093182,-0.57300001,-1.49849999,+1.54200006
6146.701,29.0,+0.00319579,+0.00319579,-0.00213053,-0.00957715,+0.09577148,-10.13262367,-0.57300001,-1.49849999,+1.54200006
6146.702,29.0,+0.00213053,+0.00745685,-0.00106526,-0.00957715,+0.09577148,-10.13262367,-0.57300001,-1.49849999,+1.54200006
6146.703,29.0,+0.00213053,+0.00745685,-0.00532632,-0.07661719,+0.10534863,-10.14220047,-0.57300001,-1.49849999,+1.54200006
6146.704,29.0,+0.00000000,+0.00106526,-0.00426106,+0.02873145,+0.10534863,-10.11346912,-0.56999999,-1.50300002,+1.54499996
6146.705,29.0,-0.00213053,-0.00745685,-0.00213053,-0.07661719,+0.08619434,-10.17093182,-0.56999999,-1.50300002,+1.54499996
6146.706,29.0,-0.00426106,-0.01065264,+0.00319579,-0.05746289,+0.14365722,-10.14220047,-0.56999999,-1.50300002,+1.54499996
6146.707,29.0,-0.00852212,-0.00958738,+0.00213053,-0.03830859,+0.11492579,-10.06558323,-0.56999999,-1.50300002,+1.54499996
6146.708,29.0,-0.00852212,-0.00319579,+0.00000000,-0.00957715,+0.11492579,-10.23797226,-0.56999999,-1.50300002,+1.54499996
6146.709,29.0,-0.00745685,-0.00106526,-0.00213053,-0.02873145,+0.12450293,-10.19008636,-0.56999999,-1.50300002,+1.54499996
6146.710,29.0,-0.00319579,-0.00213053,+0.00000000,-0.05746289,+0.16281153,-10.14220047,-0.56999999,-1.50300002,+1.54499996
6146.711,29.0,+0.00000000,-0.00639159,+0.00106526,-0.10534863,+0.09577148,-10.13262367,-0.56999999,-1.50300002,+1.54499996
6146.712,29.0,+0.00000000,-0.01171791,+0.00213053,-0.01915430,+0.14365722,-10.13262367,-0.56999999,-1.50300002,+1.54499996
6146.713,29.0,-0.00319579,-0.01491370,+0.00106526,-0.07661719,+0.07661719,-10.09431458,-0.56999999,-1.50300002,+1.54499996
6146.714,29.0,-0.00852212,-0.01810949,+0.00319579,-0.06704004,+0.13408008,-10.03685188,-0.56999999,-1.50450003,+1.54350007
6146.715,29.0,-0.01065264,-0.01384844,-0.00213053,-0.05746289,+0.13408008,-10.02727413,-0.56999999,-1.50450003,+1.54350007
6146.716,29.0,-0.01171791,-0.00958738,-0.00639159,-0.05746289,+0.13408008,-10.02727413,-0.56999999,-1.50450003,+1.54350007
6146.717,29.0,-0.01171791,-0.00213053,-0.00852212,-0.10534863,+0.08619434,-10.11346912,-0.56999999,-1.50450003,+1.54350007
6146.718,29.0,-0.01065264,+0.00213053,-0.00532632,-0.03830859,+0.10534863,-10.13262367,-0.56999999,-1.50450003,+1.54350007
6146.719,29.0,-0.00745685,+0.00852212,-0.00106526,-0.02873145,+0.11492579,-10.09431458,-0.56999999,-1.50450003,+1.54350007
6146.720,29.0,-0.00532632,+0.00532632,-0.00106526,-0.02873145,+0.10534863,-10.13262367,-0.56999999,-1.50450003,+1.54350007
6146.721,29.0,-0.00639159,+0.00745685,-0.00213053,-0.01915430,+0.08619434,-10.08473778,-0.56999999,-1.50450003,+1.54350007
