No,Time (s),Temperature (C),Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
199,153365.89,30.5,-0.0010652645,-0.0010652645,-0.0031957934,-0.095771484,0.028731447,-10.199663,-0.37650001,-1.5975,1.6485
200,153365.89,30.5,-0.0031957934,0.0021305289,-0.0053263223,-0.028731447,-0.038308594,-10.170932,-0.37650001,-1.5975,1.6485
201,153365.89,30.5,0.0031957934,0.0031957934,-0.0010652645,-0.10534863,0.019154297,-10.151777,-0.3795,-1.599,1.65
202,153365.89,30.5,0.0063915867,0.0063915867,0,-0.095771484,0.0095771486,-10.132624,-0.3795,-1.599,1.65
203,153365.9,30.5,0.0074568512,0.0085221156,0.0053263223,-0.057462893,-0.0095771486,-10.132624,-0.3795,-1.599,1.65
204,153365.9,30.5,0.0031957934,0.0063915867,0,-0.057462893,-0.0095771486,-10.132624,-0.3795,-1.599,1.65
205,153365.9,30.5,0.0021305289,0.0021305289,-0.0042610578,-0.038308594,0,-10.07516,-0.3795,-1.599,1.65
206,153365.9,30.5,0.0010652645,0,-0.0074568512,-0.038308594,0,-10.07516,-0.3795,-1.599,1.65
207,153365.9,30.5,-0.0021305289,0.0031957934,-0.0010652645,-0.095771484,-0.028731447,-10.190086,-0.3795,-1.599,1.65
208,153365.9,30.5,-0.0021305289,0.0031957934,-0.0010652645,-0.095771484,-0.028731447,-10.190086,-0.3795,-1.599,1.65
209,153365.9,30.5,-0.0010652645,0.0053263223,0.0042610578,-0.076617189,0.038308594,-10.180509,-0.3795,-1.599,1.65
210,153365.9,30.5,0,0.0031957934,0.0085221156,-0.076617189,0.038308594,-10.180509,-0.3795,-1.599,1.65
211,153365.9,30.5,0.0042610578,0.0042610578,0.0063915867,-0.067040041,-0.0095771486,-10.170932,-0.3795,-1.5975,1.6515
212,153365.9,30.5,0.0074568512,0.0031957934,-0.0010652645,-0.038308594,0.019154297,-10.1422,-0.3795,-1.5975,1.6515
213,153365.91,30.5,0.0085221156,0.0053263223,-0.0021305289,-0.057462893,-0.019154297,-10.180509,-0.3795,-1.5975,1.6515
214,153365.91,30.5,0.0053263223,0.0074568512,-0.0031957934,-0.057462893,-0.019154297,-10.180509,-0.3795,-1.5975,1.6515
215,153365.91,30.5,0,0.010652645,-0.0010652645,-0.019154297,0.038308594,-10.151777,-0.3795,-1.5975,1.6515
216,153365.91,30.5,-0.0074568512,0.0074568512,-0.0021305289,-0.019154297,0.038308594,-10.151777,-0.3795,-1.5975,1.6515
217,153365.91,30.5,-0.0053263223,0.0042610578,-0.0031957934,-0.095771484,0.076617189,-10.170932,-0.3795,-1.5975,1.6515
218,153365.91,30.5,-0.0031957934,0,0.0010652645,-0.047885742,-0.0095771486,-10.190086,-0.3795,-1.5975,1.6515
219,153365.91,30.5,0.0021305289,0.0042610578,0.0021305289,-0.028731447,0.047885742,-10.113469,-0.3795,-1.5975,1.6515
220,153365.91,30.5,0.0031957934,0.0074568512,-0.0010652645,-0.057462893,0.038308594,-10.190086,-0.3795,-1.5975,1.6515
221,153365.91,30.5,0.0031957934,0.0085221156,-0.0095873801,-0.076617189,0.028731447,-10.247549,-0.375,-1.5975,1.6515
222,153365.91,30.5,0.0021305289,0.0042610578,-0.010652645,-0.057462893,-0.0095771486,-10.084738,-0.375,-1.5975,1.6515
223,153365.92,30.5,0.0010652645,0.0021305289,-0.0053263223,-0.11492579,-0.038308594,-10.151777,-0.375,-1.5975,1.6515
224,153365.92,30.5,-0.0021305289,-0.0042610578,-0.0021305289,-0.038308594,0.019154297,-10.132624,-0.375,-1.5975,1.6515
225,153365.92,30.5,-0.0031957934,-0.0074568512,0.0010652645,-0.067040041,0,-10.161355,-0.375,-1.5975,1.6515
226,153365.92,30.5,-0.0021305289,-0.0085221156,-0.0031957934,-0.067040041,0,-10.161355,-0.375,-1.5975,1.6515
227,153365.92,30.5,0.0021305289,-0.0042610578,-0.0042610578,-0.12450293,0.019154297,-10.180509,-0.375,-1.5975,1.6515
228,153365.92,30.5,0,0,-0.0063915867,-0.086194336,0,-10.103891,-0.375,-1.5975,1.6515
229,153365.92,30.5,-0.0010652645,0.0063915867,-0.0031957934,0,0,-10.113469,-0.375,-1.5975,1.6515
230,153365.92,30.5,-0.0031957934,0.013848438,0.0021305289,-0.076617189,0,-10.190086,-0.375,-1.5975,1.6515
231,153365.92,30.5,-0.0010652645,0.012783173,0.0053263223,-0.047885742,0.038308594,-10.094315,-0.37349999,-1.6035,1.65
232,153365.92,30.5,0.0021305289,0.0053263223,0.0010652645,-0.076617189,-0.0095771486,-10.07516,-0.37349999,-1.6035,1.65
233,153365.93,30.5,0.0031957934,0.0031957934,-0.0063915867,-0.076617189,0.038308594,-10.094315,-0.37349999,-1.6035,1.65
234,153365.93,30.5,0,0.0021305289,-0.0085221156,-0.086194336,0.057462893,-10.123046,-0.37349999,-1.6035,1.65
235,153365.93,30.5,-0.0031957934,0.0053263223,-0.0031957934,-0.038308594,0.038308594,-10.094315,-0.37349999,-1.6035,1.65
236,153365.93,30.5,-0.0063915867,0.0010652645,-0.0010652645,-0.038308594,0.028731447,-10.046429,-0.37349999,-1.6035,1.65
237,153365.93,30.5,-0.0063915867,0,0,-0.067040041,0,-10.07516,-0.37349999,-1.6035,1.65
238,153365.93,30.5,-0.0074568512,-0.0010652645,-0.0021305289,-0.028731447,0,-10.084738,-0.37349999,-1.6035,1.65
239,153365.93,30.5,-0.010652645,-0.0031957934,0,-0.028731447,0,-10.084738,-0.37349999,-1.6035,1.65
240,153365.93,30.5,-0.010652645,-0.0031957934,-0.0031957934,-0.067040041,-0.019154297,-10.103891,-0.37349999,-1.6035,1.65
241,153365.93,30.5,-0.0085221156,-0.0010652645,-0.0053263223,-0.095771484,-0.0095771486,-10.103891,-0.37200001,-1.6005,1.65
242,153365.93,30.5,-0.0021305289,0.0010652645,-0.0053263223,-0.12450293,0,-10.123046,-0.37200001,-1.6005,1.65
243,153365.94,30.5,-0.0031957934,0.0021305289,-0.0021305289,-0.057462893,0.047885742,-10.017697,-0.37200001,-1.6005,1.65
244,153365.94,30.5,-0.0042610578,-0.0010652645,0,-0.047885742,0.067040041,-10.056006,-0.37200001,-1.6005,1.65
245,153365.94,30.5,-0.0031957934,-0.0021305289,0.0021305289,-0.067040041,0.038308594,-10.123046,-0.37200001,-1.6005,1.65
246,153365.94,30.5,-0.0021305289,0.0010652645,-0.0031957934,-0.057462893,-0.0095771486,-10.094315,-0.37200001,-1.6005,1.65
247,153365.94,30.5,0,0.0053263223,-0.0053263223,-0.095771484,0.057462893,-10.056006,-0.37200001,-1.6005,1.65
248,153365.94,30.5,0,0.0074568512,-0.0085221156,-0.095771484,0,-10.07516,-0.37200001,-1.6005,1.65
249,153365.94,30.5,-0.0031957934,0.0053263223,-0.0010652645,-0.076617189,0.047885742,-10.07516,-0.37200001,-1.6005,1.65
250,153365.94,30.5,-0.0053263223,0.0042610578,-0.0010652645,-0.095771484,-0.019154297,-10.123046,-0.37200001,-1.6005,1.65
251,153365.94,30.5,-0.0053263223,0.0042610578,-0.0010652645,-0.10534863,-0.0095771486,-10.07516,-0.3705,-1.5975,1.65
252,153365.94,30.5,-0.0085221156,0,-0.0042610578,-0.019154297,0.038308594,-10.036852,-0.3705,-1.5975,1.65
253,153365.95,30.5,-0.010652645,0.0021305289,-0.0063915867,-0.028731447,0.028731447,-10.094315,-0.3705,-1.5975,1.65
254,153365.95,30.5,-0.011717909,0.0010652645,-0.0074568512,-0.067040041,0,-10.008121,-0.3705,-1.5975,1.65
255,153365.95,30.5,-0.0074568512,-0.0010652645,-0.0021305289,-0.12450293,0.038308594,-10.027274,-0.3705,-1.5975,1.65
256,153365.95,30.5,-0.0010652645,-0.0010652645,-0.0031957934,-0.067040041,0.047885742,-10.07516,-0.3705,-1.5975,1.65
257,153365.95,30.5,0.0053263223,-0.0021305289,-0.0010652645,-0.038308594,0.038308594,-10.056006,-0.3705,-1.5975,1.65
258,153365.95,30.5,0.0031957934,-0.0053263223,-0.0021305289,-0.067040041,0.0095771486,-10.084738,-0.3705,-1.5975,1.65
259,153365.95,30.5,-0.0031957934,-0.012783173,-0.0021305289,-0.0095771486,-0.038308594,-10.084738,-0.3705,-1.5975,1.65
260,153365.95,30.5,-0.0095873801,-0.017044231,-0.0053263223,-0.028731447,0.038308594,-10.017697,-0.3705,-1.5975,1.65
261,153365.95,30.5,-0.010652645,-0.017044231,-0.0042610578,-0.076617189,0.019154297,-10.103891,-0.36900002,-1.599,1.6485
262,153365.95,30.5,-0.0074568512,-0.010652645,-0.0010652645,-0.076617189,0.028731447,-10.123046,-0.36900002,-1.599,1.6485
263,153365.96,30.5,-0.0063915867,-0.0021305289,-0.0010652645,-0.076617189,0.067040041,-10.065583,-0.36900002,-1.599,1.6485
264,153365.96,30.5,-0.0031957934,0.0085221156,-0.0053263223,-0.11492579,0.038308594,-10.046429,-0.36900002,-1.599,1.6485
265,153365.96,30.5,0.0021305289,0.012783173,-0.0063915867,-0.057462893,0.028731447,-10.132624,-0.36900002,-1.599,1.6485
266,153365.96,30.5,0.0031957934,0.011717909,-0.0053263223,-0.067040041,0.086194336,-10.065583,-0.36900002,-1.599,1.6485
267,153365.96,30.5,0.0010652645,0.0042610578,-0.0031957934,-0.11492579,0,-10.103891,-0.36900002,-1.599,1.6485
268,153365.96,30.5,-0.0042610578,-0.0021305289,0,-0.038308594,-0.019154297,-10.084738,-0.36900002,-1.599,1.6485
269,153365.96,30.5,-0.0053263223,-0.0053263223,-0.0010652645,-0.038308594,-0.019154297,-10.084738,-0.36900002,-1.599,1.6485
270,153365.96,30.5,-0.0063915867,-0.0053263223,-0.0010652645,-0.038308594,-0.019154297,-10.084738,-0.36900002,-1.599,1.6485
271,153365.96,30.5,-0.0021305289,0,-0.0031957934,-0.057462893,0.0095771486,-10.065583,-0.375,-1.599,1.647
272,153365.96,30.5,-0.0021305289,0.0042610578,-0.0031957934,-0.086194336,0.047885742,-10.094315,-0.375,-1.599,1.647
273,153365.97,30.5,0,0.0085221156,-0.0031957934,-0.10534863,0.057462893,-10.065583,-0.375,-1.599,1.647
274,153365.97,30.5,0,0.0063915867,-0.0010652645,-0.067040041,0.047885742,-10.065583,-0.375,-1.599,1.647
275,153365.97,30.5,0.0010652645,0.0021305289,-0.0010652645,-0.028731447,0.028731447,-10.084738,-0.375,-1.599,1.647
276,153365.97,30.5,0,0,0.0010652645,-0.038308594,0.019154297,-10.094315,-0.375,-1.599,1.647
277,153365.97,30.5,-0.0031957934,0,0,-0.076617189,0.028731447,-10.094315,-0.375,-1.599,1.647
278,153365.97,30.5,-0.0074568512,0.0031957934,-0.0021305289,-0.076617189,0.028731447,-10.094315,-0.375,-1.599,1.647
279,153365.97,30.5,-0.0074568512,0.0010652645,-0.0031957934,-0.057462893,0.057462893,-10.07516,-0.375,-1.599,1.647
280,153365.97,30.5,-0.0031957934,0.0021305289,-0.0010652645,-0.086194336,0.0095771486,-10.094315,-0.375,-1.599,1.647
281,153365.97,30.5,0.0031957934,0.0021305289,0.0031957934,-0.086194336,0.0095771486,-10.094315,-0.375,-1.6005,1.6485
282,153365.97,30.5,0.0053263223,0.0053263223,0.0021305289,-0.086194336,0.0095771486,-10.094315,-0.375,-1.6005,1.6485
283,153365.98,30.5,0.0042610578,0.0085221156,0.0021305289,-0.086194336,0.028731447,-10.103891,-0.375,-1.6005,1.6485
284,153365.98,30.5,0.0042610578,0.011717909,0.0021305289,-0.086194336,0.028731447,-10.103891,-0.375,-1.6005,1.6485
285,153365.98,30.5,0.0021305289,0.010652645,0.0031957934,-0.086194336,0.028731447,-10.103891,-0.375,-1.6005,1.6485
286,153365.98,30.5,0.0031957934,0.0085221156,-0.0021305289,-0.086194336,0.019154297,-10.094315,-0.375,-1.6005,1.6485
287,153365.98,30.5,0,0.0063915867,-0.0053263223,-0.038308594,0.067040041,-10.103891,-0.375,-1.6005,1.6485
288,153365.98,30.5,-0.0021305289,0.0053263223,-0.0053263223,-0.076617189,0.067040041,-10.084738,-0.375,-1.6005,1.6485
289,153365.98,30.5,-0.0042610578,-0.0042610578,-0.0021305289,-0.047885742,0.086194336,-10.065583,-0.375,-1.6005,1.6485
290,153365.98,30.5,-0.0074568512,-0.011717909,0.0042610578,-0.047885742,0.086194336,-10.065583,-0.375,-1.6005,1.6485
291,153365.98,30.5,-0.0085221156,-0.017044231,0.0053263223,-0.067040041,0.019154297,-10.170932,-0.37349999,-1.599,1.647
292,153365.99,30.5,-0.010652645,-0.011717909,0.0042610578,-0.067040041,0.019154297,-10.170932,-0.37349999,-1.599,1.647
293,153365.99,30.5,-0.0085221156,-0.0053263223,0,-0.028731447,0.057462893,-10.07516,-0.37349999,-1.599,1.647
294,153365.99,30.5,-0.0053263223,-0.0021305289,-0.0042610578,-0.038308594,0.028731447,-10.132624,-0.37349999,-1.599,1.647
295,153365.99,30.5,-0.0010652645,-0.0021305289,-0.0031957934,-0.076617189,0.067040041,-10.123046,-0.37349999,-1.599,1.647
296,153365.99,30.5,0.0021305289,-0.0031957934,-0.0010652645,-0.086194336,0.028731447,-10.132624,-0.37349999,-1.599,1.647
297,153365.99,30.5,0.0010652645,0,-0.0042610578,-0.0095771486,-0.0095771486,-10.123046,-0.37349999,-1.599,1.647
298,153365.99,30.5,-0.0010652645,0.0021305289,-0.0031957934,-0.0095771486,-0.0095771486,-10.123046,-0.37349999,-1.599,1.647
299,153365.99,30.5,-0.0031957934,0.0021305289,-0.0021305289,-0.047885742,0.0095771486,-10.113469,-0.37349999,-1.599,1.647
300,153365.99,30.5,-0.0031957934,0.0031957934,-0.0010652645,-0.047885742,0.038308594,-10.103891,-0.37349999,-1.599,1.647
301,153365.99,30.5,-0.0074568512,0.0010652645,-0.0031957934,-0.095771484,0.057462893,-10.170932,-0.375,-1.596,1.647
302,153365.99,30.5,-0.0074568512,0.0021305289,-0.0063915867,-0.038308594,0.057462893,-10.161355,-0.375,-1.596,1.647
303,153366,30.5,-0.0074568512,-0.0042610578,-0.0063915867,-0.047885742,0.057462893,-10.132624,-0.375,-1.596,1.647
304,153366,30.5,-0.0031957934,0.0010652645,-0.0063915867,-0.095771484,0.057462893,-10.123046,-0.375,-1.596,1.647
305,153366,30.5,-0.0042610578,0.0031957934,-0.0063915867,-0.047885742,0.095771484,-10.123046,-0.375,-1.596,1.647
306,153366,30.5,-0.0021305289,0.0074568512,0.0021305289,-0.047885742,0.095771484,-10.123046,-0.375,-1.596,1.647
307,153366,30.5,-0.0063915867,0.0010652645,0.0085221156,-0.028731447,0.0095771486,-10.199663,-0.375,-1.596,1.647
308,153366,30.5,-0.0074568512,0.0010652645,0.0010652645,-0.086194336,0,-10.1422,-0.375,-1.596,1.647
309,153366,30.5,-0.0021305289,0.0053263223,-0.0021305289,-0.086194336,0,-10.1422,-0.375,-1.596,1.647
310,153366,30.5,0.0010652645,0.012783173,0,-0.057462893,0.019154297,-10.190086,-0.375,-1.596,1.647
311,153366,30.5,0,0.010652645,0.0053263223,-0.086194336,0.076617189,-10.07516,-0.375,-1.5975,1.647
312,153366.01,30.5,-0.0010652645,0.0021305289,0.0010652645,-0.086194336,0,-10.103891,-0.375,-1.5975,1.647
313,153366.01,30.5,0.0010652645,-0.0021305289,-0.0042610578,-0.086194336,0,-10.103891,-0.375,-1.5975,1.647
314,153366.01,30.5,0.0010652645,-0.0021305289,-0.0063915867,-0.019154297,0.0095771486,-10.123046,-0.375,-1.5975,1.647
315,153366.01,30.5,-0.0010652645,0.0010652645,-0.0031957934,-0.028731447,0.0095771486,-10.1422,-0.375,-1.5975,1.647
316,153366.01,30.5,-0.0031957934,0.0021305289,0.0010652645,-0.028731447,0.0095771486,-10.1422,-0.375,-1.5975,1.647
317,153366.01,30.5,-0.0021305289,-0.0021305289,-0.0031957934,-0.028731447,-0.0095771486,-10.132624,-0.37650001,-1.599,1.65
318,153366.01,30.5,-0.0031957934,-0.0031957934,0.0021305289,-0.057462893,0.019154297,-10.113469,-0.37650001,-1.599,1.65
319,153366.01,30.5,0,0,0,-0.086194336,0.028731447,-10.132624,-0.37650001,-1.599,1.65
320,153366.02,30.5,-0.0010652645,0.0053263223,-0.0031957934,-0.067040041,0.057462893,-10.084738,-0.37650001,-1.599,1.65
321,153366.02,30.5,-0.0010652645,0.0053263223,-0.0031957934,-0.019154297,0.086194336,-10.190086,-0.37650001,-1.599,1.65
322,153366.02,30.5,-0.0031957934,0.0095873801,-0.0031957934,-0.019154297,0.019154297,-10.170932,-0.37650001,-1.599,1.65
323,153366.02,30.5,0,0.0085221156,-0.0042610578,-0.076617189,0.038308594,-10.180509,-0.37650001,-1.599,1.65
324,153366.02,30.5,-0.0053263223,0,-0.0053263223,-0.0095771486,0.086194336,-10.094315,-0.37650001,-1.599,1.65
325,153366.02,30.5,-0.0074568512,-0.0095873801,0.0021305289,-0.0095771486,0.086194336,-10.094315,-0.37650001,-1.599,1.65
326,153366.02,30.5,-0.0074568512,-0.0031957934,0.0042610578,-0.067040041,0.028731447,-10.132624,-0.37799999,-1.599,1.6515
327,153366.02,30.5,-0.0021305289,-0.0010652645,0.0042610578,-0.028731447,0.067040041,-10.07516,-0.37799999,-1.599,1.6515
328,153366.03,30.5,-0.0053263223,0.0010652645,-0.0010652645,-0.047885742,0.0095771486,-10.103891,-0.37799999,-1.599,1.6515
329,153366.03,30.5,-0.0053263223,0.0010652645,-0.0010652645,-0.057462893,0.038308594,-10.07516,-0.37799999,-1.599,1.6515
330,153366.03,30.5,-0.0095873801,0.0053263223,0,-0.076617189,0.057462893,-10.07516,-0.37799999,-1.599,1.6515
331,153366.03,30.5,-0.0053263223,0.0031957934,0.0063915867,-0.076617189,0.038308594,-10.056006,-0.37799999,-1.599,1.6515
332,153366.03,30.5,0.0010652645,-0.0031957934,-0.0021305289,-0.095771484,0.0095771486,-10.056006,-0.37799999,-1.599,1.6515
333,153366.03,30.5,0.0021305289,0.0010652645,-0.0085221156,-0.076617189,0.047885742,-10.027274,-0.37799999,-1.599,1.6515
334,153366.03,30.5,0.0021305289,0.0031957934,-0.0053263223,-0.076617189,0.047885742,-10.065583,-0.375,-1.602,1.6485
335,153366.03,30.5,0,0.0074568512,0.0042610578,-0.038308594,-0.0095771486,-10.07516,-0.375,-1.602,1.6485
336,153366.04,30.5,-0.0021305289,0.0085221156,0.0085221156,-0.095771484,0.038308594,-10.123046,-0.375,-1.602,1.6485
337,153366.04,30.5,-0.0021305289,0.0085221156,0.0085221156,-0.086194336,0.067040041,-10.132624,-0.375,-1.602,1.6485
338,153366.04,30.5,-0.0031957934,0.0085221156,0.0063915867,-0.086194336,0.067040041,-10.132624,-0.375,-1.602,1.6485
339,153366.04,30.5,0.0010652645,0.0021305289,-0.0031957934,0.0095771486,0.076617189,-10.07516,-0.375,-1.602,1.6485
340,153366.04,30.5,-0.0010652645,0.0031957934,-0.0063915867,-0.095771484,0.019154297,-10.036852,-0.375,-1.602,1.6485
341,153366.04,30.5,-0.0010652645,0.0031957934,-0.0042610578,-0.10534863,0.047885742,-10.046429,-0.375,-1.602,1.6485
342,153366.04,30.5,-0.0021305289,0.0053263223,0,-0.057462893,0,-10.123046,-0.375,-1.602,1.6485
343,153366.04,30.5,-0.0042610578,0.0031957934,0.0031957934,-0.067040041,0.019154297,-10.094315,-0.375,-1.602,1.6485
344,153366.04,30.5,-0.0074568512,0.0031957934,0.0010652645,-0.067040041,0.019154297,-10.094315,-0.375,-1.599,1.647
345,153366.05,30.5,-0.0085221156,-0.0042610578,-0.0031957934,-0.047885742,0.028731447,-10.103891,-0.375,-1.599,1.647
346,153366.05,30.5,-0.0085221156,-0.0063915867,-0.0074568512,-0.095771484,0.076617189,-10.046429,-0.375,-1.599,1.647
347,153366.05,30.5,-0.0053263223,-0.0042610578,-0.0042610578,-0.057462893,0.028731447,-10.113469,-0.375,-1.599,1.647
348,153366.05,30.5,-0.0031957934,-0.0021305289,-0.0074568512,-0.047885742,0.028731447,-10.046429,-0.375,-1.599,1.647
349,153366.05,30.5,0,0.0010652645,-0.0063915867,-0.10534863,-0.0095771486,-10.027274,-0.375,-1.599,1.647
350,153366.05,30.5,0.0031957934,0.0010652645,-0.0074568512,-0.10534863,-0.0095771486,-10.027274,-0.375,-1.599,1.647
351,153366.05,30.5,0.0063915867,0.0021305289,-0.0053263223,-0.057462893,0.028731447,-10.123046,-0.375,-1.599,1.647
352,153366.05,30.5,0.0085221156,0.0010652645,-0.0021305289,-0.038308594,0,-10.151777,-0.375,-1.599,1.647
353,153366.05,30.5,0.0095873801,0.0053263223,0,-0.038308594,0,-10.151777,-0.375,-1.599,1.647
354,153366.05,30.5,0.0074568512,0.0063915867,0,-0.019154297,0.028731447,-10.084738,-0.375,-1.596,1.6515
355,153366.05,30.5,0.0042610578,0.010652645,0,-0.067040041,0.028731447,-10.065583,-0.375,-1.596,1.6515
356,153366.06,30.5,-0.0010652645,0.0053263223,-0.0010652645,-0.067040041,0.028731447,-10.065583,-0.375,-1.596,1.6515
357,153366.06,30.5,-0.0063915867,-0.012783173,0.0042610578,-0.038308594,-0.019154297,-10.056006,-0.375,-1.596,1.6515
358,153366.06,30.5,-0.0063915867,-0.011717909,0.0042610578,-0.038308594,-0.019154297,-10.056006,-0.375,-1.596,1.6515
359,153366.06,30.5,-0.0031957934,-0.0031957934,-0.0010652645,-0.038308594,-0.019154297,-10.056006,-0.375,-1.596,1.6515
360,153366.06,30.5,0.0021305289,0.0031957934,-0.0042610578,-0.057462893,0,-10.103891,-0.375,-1.596,1.6515
361,153366.06,30.5,0.0021305289,0.0031957934,-0.0042610578,-0.057462893,0,-10.103891,-0.375,-1.596,1.6515
362,153366.06,30.5,0.0063915867,0.0042610578,-0.0074568512,-0.057462893,0,-10.103891,-0.375,-1.596,1.6515
363,153366.06,30.5,0.0042610578,0.0010652645,-0.0095873801,-0.038308594,0.0095771486,-10.103891,-0.375,-1.596,1.6515
364,153366.06,30.5,0.0031957934,0,-0.0074568512,-0.038308594,0.0095771486,-10.103891,-0.375,-1.596,1.6515
365,153366.06,30.5,0.0010652645,0.0010652645,-0.0063915867,-0.13408008,-0.019154297,-10.056006,-0.37650001,-1.599,1.6515
366,153366.07,30.5,0.0021305289,0.0053263223,-0.0063915867,-0.019154297,-0.028731447,-10.161355,-0.37650001,-1.599,1.6515
367,153366.07,30.5,-0.0063915867,0.0085221156,-0.0053263223,-0.038308594,0.028731447,-10.1422,-0.37650001,-1.599,1.6515
368,153366.07,30.5,-0.010652645,0.0021305289,0.0021305289,-0.086194336,0.0095771486,-10.046429,-0.37650001,-1.599,1.6515
369,153366.07,30.5,-0.0095873801,-0.0010652645,0.0085221156,-0.086194336,-0.0095771486,-10.151777,-0.37650001,-1.599,1.6515
370,153366.07,30.5,-0.0042610578,-0.0031957934,0.0095873801,-0.0095771486,0.0095771486,-10.20924,-0.37650001,-1.599,1.6515
371,153366.07,30.5,0.0010652645,0,0.0053263223,-0.095771484,0.028731447,-10.017697,-0.37650001,-1.599,1.6515
372,153366.07,30.5,0.0010652645,0.0031957934,0.0042610578,-0.067040041,-0.019154297,-10.190086,-0.37650001,-1.599,1.6515
373,153366.07,30.5,0.0010652645,0,-0.0021305289,-0.038308594,0.019154297,-10.161355,-0.37650001,-1.599,1.6515
374,153366.07,30.5,-0.0031957934,-0.0021305289,-0.0074568512,-0.028731447,0.057462893,-10.065583,-0.3795,-1.599,1.65
375,153366.07,30.5,-0.0074568512,-0.0074568512,-0.0074568512,-0.047885742,-0.0095771486,-10.123046,-0.3795,-1.599,1.65
376,153366.08,30.5,-0.011717909,-0.0085221156,-0.0010652645,-0.057462893,0,-10.07516,-0.3795,-1.599,1.65
377,153366.08,30.5,-0.015978966,-0.0095873801,0.0031957934,-0.10534863,0.047885742,-10.084738,-0.3795,-1.599,1.65
378,153366.08,30.5,-0.014913702,-0.0063915867,0,-0.067040041,0.028731447,-10.170932,-0.3795,-1.599,1.65
379,153366.08,30.5,-0.0085221156,-0.0031957934,0.0010652645,-0.10534863,-0.028731447,-10.046429,-0.3795,-1.599,1.65
380,153366.08,30.5,0.0010652645,0,0.0010652645,-0.067040041,0.076617189,-10.046429,-0.3795,-1.599,1.65
381,153366.08,30.5,0.0074568512,0.0010652645,-0.0021305289,-0.076617189,-0.038308594,-10.084738,-0.3795,-1.599,1.65
382,153366.08,30.5,0.0074568512,0.0053263223,-0.0063915867,-0.047885742,0.038308594,-10.046429,-0.3795,-1.599,1.65
383,153366.08,30.5,0.0042610578,0.0074568512,-0.0063915867,-0.047885742,0.038308594,-10.046429,-0.3795,-1.599,1.65
384,153366.08,30.5,-0.0021305289,0.0063915867,-0.0021305289,-0.076617189,0,-10.199663,-0.3795,-1.599,1.65
385,153366.09,30.5,-0.0053263223,0.0021305289,0.0021305289,-0.038308594,0.028731447,-10.103891,-0.37799999,-1.5975,1.65
386,153366.09,30.5,-0.0053263223,-0.0010652645,0.0021305289,-0.038308594,0.028731447,-10.103891,-0.37799999,-1.5975,1.65
387,153366.09,30.5,-0.0031957934,-0.0031957934,-0.0010652645,-0.047885742,-0.028731447,-10.151777,-0.37799999,-1.5975,1.65
388,153366.09,30.5,0,-0.0031957934,-0.0095873801,-0.095771484,0.028731447,-10.123046,-0.37799999,-1.5975,1.65
389,153366.09,30.5,-0.0021305289,-0.0042610578,-0.010652645,-0.057462893,0.067040041,-10.07516,-0.37799999,-1.5975,1.65
390,153366.09,30.5,0.0010652645,-0.0042610578,-0.0031957934,-0.047885742,0.019154297,-10.161355,-0.37799999,-1.5975,1.65
391,153366.09,30.5,0.0010652645,-0.0042610578,-0.0031957934,-0.067040041,0,-10.056006,-0.37799999,-1.5975,1.65
392,153366.09,30.5,0.0031957934,-0.0031957934,-0.0031957934,-0.057462893,0.0095771486,-10.113469,-0.37799999,-1.5975,1.65
393,153366.09,30.5,-0.0021305289,-0.0063915867,0.0010652645,-0.028731447,0.047885742,-10.094315,-0.37799999,-1.5975,1.65
394,153366.09,30.5,-0.0021305289,-0.0063915867,0.0010652645,-0.086194336,0.067040041,-10.103891,-0.37650001,-1.6005,1.653
395,153366.1,30.5,0,0.0074568512,0.0063915867,-0.028731447,0.057462893,-10.161355,-0.37650001,-1.6005,1.653
396,153366.1,30.5,0,0.0074568512,0.0063915867,-0.0095771486,0.067040041,-10.161355,-0.37650001,-1.6005,1.653
397,153366.1,30.5,-0.0042610578,0.0053263223,0.0021305289,-0.067040041,0.019154297,-10.094315,-0.37650001,-1.6005,1.653
398,153366.1,30.5,-0.0095873801,0.0010652645,0,-0.028731447,-0.019154297,-10.084738,-0.37650001,-1.6005,1.653
399,153366.1,30.5,-0.011717909,-0.0021305289,0.0010652645,-0.019154297,0.028731447,-10.084738,-0.37650001,-1.6005,1.653
400,153366.1,30.5,-0.012783173,-0.011717909,0.0021305289,-0.067040041,0,-10.084738,-0.37650001,-1.6005,1.653
401,153366.1,30.5,-0.013848438,-0.015978966,0.0021305289,-0.067040041,0,-10.084738,-0.37650001,-1.599,1.65
402,153366.1,30.5,-0.0074568512,-0.011717909,0,-0.095771484,-0.019154297,-10.123046,-0.37650001,-1.599,1.65
403,153366.11,30.5,-0.0010652645,0.0042610578,-0.0042610578,-0.095771484,-0.019154297,-10.123046,-0.37650001,-1.599,1.65
404,153366.11,30.5,-0.0010652645,0.0042610578,-0.0042610578,-0.067040041,0.057462893,-10.084738,-0.37650001,-1.599,1.65
405,153366.11,30.5,-0.0031957934,0.0053263223,-0.0031957934,-0.067040041,0.057462893,-10.084738,-0.37650001,-1.599,1.65
406,153366.11,30.5,-0.0010652645,0.0053263223,-0.0031957934,-0.047885742,-0.0095771486,-10.07516,-0.37650001,-1.599,1.65
